source,search_query,county_query,search_town,search_town_norm,search_county,title,price_raw,rent_price,beds_raw,location_raw,listing_url,raw_card_text,date_scraped,scraped_at,source_search_url,combined_text,bedrooms,bathrooms,sqft,is_furnished_source,is_furnished_text_flag,is_furnished_final,title_clean,location_clean,location_norm,resolved_town_norm,resolved_town,resolved_county,location_resolution_source,actual_town_norm,actual_town,actual_county,actual_town_source,listing_town_norm,listing_town,listing_county,listing_town_source,modeling_town_norm,modeling_town,modeling_county,search_location_mismatch_flag,non_residential_flag,out_of_state_location_flag,outside_target_area_review_flag,rent_missing_flag,rent_nonpositive_flag,rent_iqr_lower_overall,rent_iqr_upper_overall,rent_iqr_outlier_overall_flag,rent_iqr_outlier_by_source_flag,rent_iqr_lower_by_source,rent_iqr_upper_by_source,quality_exclusion_flag,geography_exclusion_flag,baseline_exclusion_flag,rental_town_norm,assessor_town_norm,assessor_records,town_median_total_value,town_mean_total_value,town_median_building_value,town_median_land_value,town_median_building_size,town_median_lot_size
furnished_finder,Bath,Sagadahoc,Bath,BATH,Sagadahoc,"New, large, 2BR 2.5 bath penthouse suite on oceanfront 35 minutes to Portland",,3800.0,,,https://www.furnishedfinder.com/property/974521_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Condo in West Bath, ME New, large, 2BR 2.5 bath penthouse suite on oceanfront 35 minutes to Portland New, large, 2BR 2.5 bath penthouse suite on oceanfront 35 minutes to Portland West Bath, ME Available: Sep. 08, 2026 Available: Sep. 08, 2026 $3,800 /month 2 Bedrooms 2.5 Bathrooms 2 bdr 2.5 ba Parking Utilities Included Utilities included WiFi",2026-06-19,2026-06-19 21:45:27,https://www.furnishedfinder.com/housing/us--me--bath,"New, large, 2BR 2.5 bath penthouse suite on oceanfront 35 minutes to Portland   House House icon Condo in West Bath, ME New, large, 2BR 2.5 bath penthouse suite on oceanfront 35 minutes to Portland New, large, 2BR 2.5 bath penthouse suite on oceanfront 35 minutes to Portland West Bath, ME Available: Sep. 08, 2026 Available: Sep. 08, 2026 $3,800 /month 2 Bedrooms 2.5 Bathrooms 2 bdr 2.5 ba Parking Utilities Included Utilities included WiFi",2.0,2.5,,1,0,1,"New, large, 2BR 2.5 bath penthouse suite on oceanfront 35 minutes to Portland",,,PORTLAND,Portland,Cumberland,title,PORTLAND,Portland,Cumberland,title,PORTLAND,Portland,Cumberland,title,PORTLAND,Portland,Cumberland,True,False,False,False,False,False,500.0,3700.0,True,False,-225.0,4775.0,False,False,False,PORTLAND,PORTLAND,947,95870.0,244461.76949152543,41640.0,58500.0,0.0,0.351101995
furnished_finder,Bath,Sagadahoc,Bath,BATH,Sagadahoc,Waterfront cottage - fully refurbished - WINTER RATES,,2900.0,,,https://www.furnishedfinder.com/property/676525_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon House in Bath, ME Waterfront cottage - fully refurbished - WINTER RATES Waterfront cottage - fully refurbished - WINTER RATES Bath, ME Available: Aug. 31, 2026 Available: Aug. 31, 2026 $2,900 /month 3 Bedrooms 1 Bathroom 3 bdr 1 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:45:27,https://www.furnishedfinder.com/housing/us--me--bath,"Waterfront cottage - fully refurbished - WINTER RATES   House House icon House in Bath, ME Waterfront cottage - fully refurbished - WINTER RATES Waterfront cottage - fully refurbished - WINTER RATES Bath, ME Available: Aug. 31, 2026 Available: Aug. 31, 2026 $2,900 /month 3 Bedrooms 1 Bathroom 3 bdr 1 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",3.0,1.0,,1,0,1,Waterfront cottage - fully refurbished - WINTER RATES,,,,,,unresolved,,,,unresolved,BATH,Bath,Sagadahoc,search_query_fallback,BATH,Bath,Sagadahoc,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,BATH,BATH,998,148400.0,223565.53509664294,106100.0,31300.0,0.0,0.36000001
furnished_finder,Berwick,York,Berwick,BERWICK,York,Large Private 1 bedroom/1 bath apt. Everything included with access to pool.,,2250.0,,,https://www.furnishedfinder.com/property/711309_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Apartment in Berwick, ME Large Private 1 bedroom/1 bath apt. Everything included with access to pool. Large Private 1 bedroom/1 bath apt. Everything included with access to pool. Berwick, ME Available Available $2,250 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",2026-06-19,2026-06-19 21:45:33,https://www.furnishedfinder.com/housing/us--me--berwick,"Large Private 1 bedroom/1 bath apt. Everything included with access to pool.   House House icon Apartment in Berwick, ME Large Private 1 bedroom/1 bath apt. Everything included with access to pool. Large Private 1 bedroom/1 bath apt. Everything included with access to pool. Berwick, ME Available Available $2,250 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",1.0,1.0,,1,0,1,Large Private 1 bedroom/1 bath apt. Everything included with access to pool.,,,,,,unresolved,,,,unresolved,BERWICK,Berwick,York,search_query_fallback,BERWICK,Berwick,York,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,BERWICK,BERWICK,182,67390.5,103007.35087719298,0.0,42150.0,0.0,1.84000003
furnished_finder,Berwick,York,Berwick,BERWICK,York,Fully furnished studio apartment with private entrance,,1600.0,,,https://www.furnishedfinder.com/property/284679_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Apartment in Berwick, ME Fully furnished studio apartment with private entrance Fully furnished studio apartment with private entrance Berwick, ME Available: Sep. 30, 2026 Available: Sep. 30, 2026 $1,600 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:45:33,https://www.furnishedfinder.com/housing/us--me--berwick,"Fully furnished studio apartment with private entrance   House House icon Apartment in Berwick, ME Fully furnished studio apartment with private entrance Fully furnished studio apartment with private entrance Berwick, ME Available: Sep. 30, 2026 Available: Sep. 30, 2026 $1,600 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi Washer and dryer",1.0,1.0,,1,1,1,Fully furnished studio apartment with private entrance,,,,,,unresolved,,,,unresolved,BERWICK,Berwick,York,search_query_fallback,BERWICK,Berwick,York,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,BERWICK,BERWICK,182,67390.5,103007.35087719298,0.0,42150.0,0.0,1.84000003
furnished_finder,Berwick,York,Berwick,BERWICK,York,One Bedroom Apartment - Perfect for traveling nurses,,1700.0,,,https://www.furnishedfinder.com/property/901456_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Apartment in Berwick, ME One Bedroom Apartment - Perfect for traveling nurses One Bedroom Apartment - Perfect for traveling nurses Berwick, ME Available: Sep. 30, 2026 Available: Sep. 30, 2026 $1,700 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:45:33,https://www.furnishedfinder.com/housing/us--me--berwick,"One Bedroom Apartment - Perfect for traveling nurses   House House icon Apartment in Berwick, ME One Bedroom Apartment - Perfect for traveling nurses One Bedroom Apartment - Perfect for traveling nurses Berwick, ME Available: Sep. 30, 2026 Available: Sep. 30, 2026 $1,700 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",1.0,1.0,,1,0,1,One Bedroom Apartment - Perfect for traveling nurses,,,,,,unresolved,,,,unresolved,BERWICK,Berwick,York,search_query_fallback,BERWICK,Berwick,York,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,BERWICK,BERWICK,182,67390.5,103007.35087719298,0.0,42150.0,0.0,1.84000003
furnished_finder,Berwick,York,Berwick,BERWICK,York,Quiet Country Road Setting,,1200.0,,,https://www.furnishedfinder.com/property/526030_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"Room - House in North Berwick, ME Quiet Country Road Setting Quiet Country Road Setting North Berwick, ME Available Available $1,200 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:45:33,https://www.furnishedfinder.com/housing/us--me--berwick,"Quiet Country Road Setting   Room - House in North Berwick, ME Quiet Country Road Setting Quiet Country Road Setting North Berwick, ME Available Available $1,200 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi Washer and dryer",1.0,1.0,,1,0,1,Quiet Country Road Setting,,,,,,unresolved,,,,unresolved,BERWICK,Berwick,York,search_query_fallback,BERWICK,Berwick,York,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,BERWICK,BERWICK,182,67390.5,103007.35087719298,0.0,42150.0,0.0,1.84000003
furnished_finder,Biddeford,York,Biddeford,BIDDEFORD,York,The Pine Pad,,2000.0,,,https://www.furnishedfinder.com/property/907372_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Apartment in Biddeford, ME The Pine Pad The Pine Pad Biddeford, ME Available Available $2,000 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",2026-06-19,2026-06-19 21:45:40,https://www.furnishedfinder.com/housing/us--me--biddeford,"The Pine Pad   House House icon Apartment in Biddeford, ME The Pine Pad The Pine Pad Biddeford, ME Available Available $2,000 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",1.0,1.0,,1,0,1,The Pine Pad,,,,,,unresolved,,,,unresolved,BIDDEFORD,Biddeford,York,search_query_fallback,BIDDEFORD,Biddeford,York,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,BIDDEFORD,BIDDEFORD,981,177500.0,220060.93977154724,107200.0,69950.0,0.0,0.23999081
furnished_finder,Biddeford,York,Biddeford,BIDDEFORD,York,"Bright and Newly Remodeled Coastal Retreat Featuring Ocean Views, Outdoor Living Space, and Room for Family and Friends",,2100.0,,,https://www.furnishedfinder.com/property/907480_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon House in Biddeford, ME Bright and Newly Remodeled Coastal Retreat Featuring Ocean Views, Outdoor Living Space, and Room for Family and Friends Bright and Newly Remodeled Coastal Retreat Featuring Ocean Views, Outdoor Living Space, and Room for Family and Friends Biddeford, ME Available Available $2,100 /month 3 Bedrooms 2 Bathrooms 3 bdr 2 ba Parking Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:45:40,https://www.furnishedfinder.com/housing/us--me--biddeford,"Bright and Newly Remodeled Coastal Retreat Featuring Ocean Views, Outdoor Living Space, and Room for Family and Friends   House House icon House in Biddeford, ME Bright and Newly Remodeled Coastal Retreat Featuring Ocean Views, Outdoor Living Space, and Room for Family and Friends Bright and Newly Remodeled Coastal Retreat Featuring Ocean Views, Outdoor Living Space, and Room for Family and Friends Biddeford, ME Available Available $2,100 /month 3 Bedrooms 2 Bathrooms 3 bdr 2 ba Parking Utilities Included Utilities included WiFi Washer and dryer",3.0,2.0,,1,0,1,"Bright and Newly Remodeled Coastal Retreat Featuring Ocean Views, Outdoor Living Space, and Room for Family and Friends",,,,,,unresolved,,,,unresolved,BIDDEFORD,Biddeford,York,search_query_fallback,BIDDEFORD,Biddeford,York,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,BIDDEFORD,BIDDEFORD,981,177500.0,220060.93977154724,107200.0,69950.0,0.0,0.23999081
furnished_finder,Biddeford,York,Biddeford,BIDDEFORD,York,Fully furnished private room in the house - everything included,,1300.0,,,https://www.furnishedfinder.com/property/748233_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"Room - House in Biddeford, ME Fully furnished private room in the house - everything included Fully furnished private room in the house - everything included Biddeford, ME Available Available $1,300 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:45:40,https://www.furnishedfinder.com/housing/us--me--biddeford,"Fully furnished private room in the house - everything included   Room - House in Biddeford, ME Fully furnished private room in the house - everything included Fully furnished private room in the house - everything included Biddeford, ME Available Available $1,300 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",1.0,1.0,,1,1,1,Fully furnished private room in the house - everything included,,,,,,unresolved,,,,unresolved,BIDDEFORD,Biddeford,York,search_query_fallback,BIDDEFORD,Biddeford,York,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,BIDDEFORD,BIDDEFORD,981,177500.0,220060.93977154724,107200.0,69950.0,0.0,0.23999081
furnished_finder,Biddeford,York,Biddeford,BIDDEFORD,York,Charming 1-Bedroom Apartment with Stunning Ocean Views in Biddeford Pool - Perfect for Traveling Professionals,,3000.0,,,https://www.furnishedfinder.com/property/909350_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Apartment in Biddeford Pool, ME Charming 1-Bedroom Apartment with Stunning Ocean Views in Biddeford Pool - Perfect for Traveling Professionals Charming 1-Bedroom Apartment with Stunning Ocean Views in Biddeford Pool - Perfect for Traveling Professionals Biddeford Pool, ME Available Available $3,000 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:45:40,https://www.furnishedfinder.com/housing/us--me--biddeford,"Charming 1-Bedroom Apartment with Stunning Ocean Views in Biddeford Pool - Perfect for Traveling Professionals   House House icon Apartment in Biddeford Pool, ME Charming 1-Bedroom Apartment with Stunning Ocean Views in Biddeford Pool - Perfect for Traveling Professionals Charming 1-Bedroom Apartment with Stunning Ocean Views in Biddeford Pool - Perfect for Traveling Professionals Biddeford Pool, ME Available Available $3,000 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",1.0,1.0,,1,1,1,Charming 1-Bedroom Apartment with Stunning Ocean Views in Biddeford Pool - Perfect for Traveling Professionals,,,BIDDEFORD,Biddeford,York,title,BIDDEFORD,Biddeford,York,title,BIDDEFORD,Biddeford,York,title,BIDDEFORD,Biddeford,York,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,BIDDEFORD,BIDDEFORD,981,177500.0,220060.93977154724,107200.0,69950.0,0.0,0.23999081
furnished_finder,Biddeford,York,Biddeford,BIDDEFORD,York,Comfy Multi family home,,1350.0,,,https://www.furnishedfinder.com/property/364493_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon House in Biddeford, ME Comfy Multi family home Comfy Multi family home Biddeford, ME Available Available $1,350 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",2026-06-19,2026-06-19 21:45:40,https://www.furnishedfinder.com/housing/us--me--biddeford,"Comfy Multi family home   House House icon House in Biddeford, ME Comfy Multi family home Comfy Multi family home Biddeford, ME Available Available $1,350 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",1.0,1.0,,1,0,1,Comfy Multi family home,,,,,,unresolved,,,,unresolved,BIDDEFORD,Biddeford,York,search_query_fallback,BIDDEFORD,Biddeford,York,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,BIDDEFORD,BIDDEFORD,981,177500.0,220060.93977154724,107200.0,69950.0,0.0,0.23999081
furnished_finder,Biddeford,York,Biddeford,BIDDEFORD,York,Beautiful ocean front rentals in Biddeford Maine,,3800.0,,,https://www.furnishedfinder.com/property/889738_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon House in Biddeford Pool, ME Beautiful ocean front rentals in Biddeford Maine Beautiful ocean front rentals in Biddeford Maine Biddeford Pool, ME Available Available $3,800 /month 4 Bedrooms 2.5 Bathrooms 4 bdr 2.5 ba Parking Washer and dryer",2026-06-19,2026-06-19 21:45:40,https://www.furnishedfinder.com/housing/us--me--biddeford,"Beautiful ocean front rentals in Biddeford Maine   House House icon House in Biddeford Pool, ME Beautiful ocean front rentals in Biddeford Maine Beautiful ocean front rentals in Biddeford Maine Biddeford Pool, ME Available Available $3,800 /month 4 Bedrooms 2.5 Bathrooms 4 bdr 2.5 ba Parking Washer and dryer",4.0,2.5,,1,0,1,Beautiful ocean front rentals in Biddeford Maine,,,BIDDEFORD,Biddeford,York,title,BIDDEFORD,Biddeford,York,title,BIDDEFORD,Biddeford,York,title,BIDDEFORD,Biddeford,York,False,False,False,False,False,False,500.0,3700.0,True,False,-225.0,4775.0,False,False,False,BIDDEFORD,BIDDEFORD,981,177500.0,220060.93977154724,107200.0,69950.0,0.0,0.23999081
furnished_finder,Biddeford,York,Biddeford,BIDDEFORD,York,Beautiful private room near Maine medical hospital in Biddeford Maine,,1200.0,,,https://www.furnishedfinder.com/property/878900_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"Room - Apartment in Biddeford, ME Beautiful private room near Maine medical hospital in Biddeford Maine Beautiful private room near Maine medical hospital in Biddeford Maine Biddeford, ME Available Available $1,200 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:45:40,https://www.furnishedfinder.com/housing/us--me--biddeford,"Beautiful private room near Maine medical hospital in Biddeford Maine   Room - Apartment in Biddeford, ME Beautiful private room near Maine medical hospital in Biddeford Maine Beautiful private room near Maine medical hospital in Biddeford Maine Biddeford, ME Available Available $1,200 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Utilities Included Utilities included WiFi Washer and dryer",1.0,1.0,,1,0,1,Beautiful private room near Maine medical hospital in Biddeford Maine,,,BIDDEFORD,Biddeford,York,title,BIDDEFORD,Biddeford,York,title,BIDDEFORD,Biddeford,York,title,BIDDEFORD,Biddeford,York,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,BIDDEFORD,BIDDEFORD,981,177500.0,220060.93977154724,107200.0,69950.0,0.0,0.23999081
furnished_finder,Biddeford,York,Biddeford,BIDDEFORD,York,Spacious House Steps to Downtown,,3500.0,,,https://www.furnishedfinder.com/property/589155_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon House in Biddeford, ME Spacious House Steps to Downtown Spacious House Steps to Downtown Biddeford, ME Available Available $3,500 /month 4 Bedrooms 3 Bathrooms 4 bdr 3 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:45:40,https://www.furnishedfinder.com/housing/us--me--biddeford,"Spacious House Steps to Downtown   House House icon House in Biddeford, ME Spacious House Steps to Downtown Spacious House Steps to Downtown Biddeford, ME Available Available $3,500 /month 4 Bedrooms 3 Bathrooms 4 bdr 3 ba Parking Pets Allowed Utilities Included Utilities included WiFi Washer and dryer",4.0,3.0,,1,0,1,Spacious House Steps to Downtown,,,,,,unresolved,,,,unresolved,BIDDEFORD,Biddeford,York,search_query_fallback,BIDDEFORD,Biddeford,York,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,BIDDEFORD,BIDDEFORD,981,177500.0,220060.93977154724,107200.0,69950.0,0.0,0.23999081
furnished_finder,Biddeford,York,Biddeford,BIDDEFORD,York,"Beautiful private room , into a single family house. Located at 20 middle street Biddeford maine , in town area, near grocery store, gas station near evening.",,1200.0,,,https://www.furnishedfinder.com/property/769220_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon House in Biddeford, ME Beautiful private room , into a single family house. Located at 20 middle street Biddeford maine , in town area, near grocery store, gas station near evening. Beautiful private room , into a single family house. Located at 20 middle street Biddeford maine , in town area, near grocery store, gas station near evening. Biddeford, ME Available Available $1,200 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:45:40,https://www.furnishedfinder.com/housing/us--me--biddeford,"Beautiful private room , into a single family house. Located at 20 middle street Biddeford maine , in town area, near grocery store, gas station near evening.   House House icon House in Biddeford, ME Beautiful private room , into a single family house. Located at 20 middle street Biddeford maine , in town area, near grocery store, gas station near evening. Beautiful private room , into a single family house. Located at 20 middle street Biddeford maine , in town area, near grocery store, gas station near evening. Biddeford, ME Available Available $1,200 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi Washer and dryer",1.0,1.0,,1,0,1,"Beautiful private room , into a single family house. Located at 20 middle street Biddeford maine , in town area, near grocery store, gas station near evening.",,,BIDDEFORD,Biddeford,York,title,BIDDEFORD,Biddeford,York,title,BIDDEFORD,Biddeford,York,title,BIDDEFORD,Biddeford,York,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,BIDDEFORD,BIDDEFORD,981,177500.0,220060.93977154724,107200.0,69950.0,0.0,0.23999081
